edge_id,width,density,average_speed
:950411421_11,3.5,0.0,0.0
:950411421_12,3.5,0.0,0.0
:950411421_3,3.5,0.0,0.0
:950411421_4,3.5,0.0,0.0
:950411421_5,3.5,0.0,0.0
:950411421_6,3.5,0.0,0.0
:950411421_7,3.5,0.0,0.0
:950411421_8,3.5,0.0,0.0
:950411421_9,3.5,0.0,0.0
:950411463_0,3.5,0.0,0.0
:950411463_1,3.5,0.0,0.0
:950411463_3,3.5,0.0,0.0
:950411463_4,3.5,0.0,0.0
:950411475_0,3.5,0.0,0.0
:950411475_1,3.5,0.0,0.0
:950411475_2,3.5,0.0,0.0
:950411475_3,3.5,0.0,0.0
:950411485_0,3.5,0.0,0.0
:950411485_1,3.5,0.0,0.0
:950411485_2,3.5,0.0,0.0
:950411485_3,3.5,0.0,0.0
:950411485_4,3.5,0.0,0.0
:950411485_5,3.5,0.0,0.0
:950411485_6,3.5,0.0,0.0
:950411485_7,3.5,0.0,0.0
:950411485_8,3.5,0.0,0.0
:950411506_0,3.5,0.0,0.0
:950411506_1,3.5,0.0,0.0
:950411506_2,3.5,0.0,0.0
:950411506_3,3.5,0.0,0.0
:950411516_0,3.5,0.0,0.0
:950411516_1,3.5,0.0,0.0
:950411565_0,3.5,0.0,0.0
:950411565_1,3.5,0.0,0.0
:950411565_10,3.5,0.0,0.0
:950411565_11,3.5,0.0,0.0
:950411565_12,3.5,0.0,0.0
:950411565_13,3.5,0.0,0.0
:950411565_2,3.5,0.0,0.0
:950411565_3,3.5,0.0,0.0
:950411565_4,3.5,0.0,0.0
:950411565_5,3.5,0.0,0.0
:950411565_6,3.5,0.0,0.0
:950411565_7,3.5,0.0,0.0
:950411722_0,3.5,0.0,0.0
:9681000508_0,3.5,0.0,0.0
:9681000508_1,3.5,0.0,0.0
:9681000508_2,3.5,0.0,0.0
:9681000508_3,3.5,0.0,0.0
:9681000508_4,3.5,0.0,0.0
:9681000508_5,3.5,0.0,0.0
:9681000508_6,3.5,0.0,0.0
:9681000508_7,3.5,0.0,0.0
:9681000508_8,3.5,0.0,0.0
:9806981129_0,3.5,0.0,0.0
:982775282_0,3.5,0.0,0.0
:982775282_1,3.5,0.0,0.0
:982775454_0,3.5,0.0,0.0
:982775454_1,3.5,1.0,6.916504858937352
:983438469_0,3.5,0.0,0.0
:983438469_2,3.5,0.0,0.0
:983438469_4,3.5,0.0,0.0
:983438469_6,3.5,0.0,0.0
:983438478_0,3.5,0.0,0.0
:983438478_1,3.5,0.0,0.0
:983438478_2,3.5,0.0,0.0
:983438478_3,3.5,0.0,0.0
:983438478_4,3.5,0.0,0.0
:983438478_5,3.5,0.0,0.0
:983438481_0,3.5,0.0,0.0
:983438481_1,3.5,0.0,0.0
:983438481_2,3.5,0.0,0.0
:983438481_3,3.5,0.0,0.0
:983438484_0,3.5,0.0,0.0
:983438487_0,3.5,0.0,0.0
:983438487_1,3.5,0.0,0.0
:983438487_10,3.5,0.0,0.0
:983438487_11,3.5,0.0,0.0
:983438487_12,3.5,0.0,0.0
:983438487_2,3.5,0.0,0.0
:983438487_3,3.5,0.0,0.0
:983438487_4,3.5,0.0,0.0
:983438487_6,3.5,0.0,0.0
:983438487_7,3.5,0.0,0.0
:983438487_8,3.5,0.0,0.0
:983438487_9,3.5,0.0,0.0
:983438491_0,3.5,0.0,0.0
:983438491_2,3.5,0.0,0.0
:983438491_4,3.5,0.0,0.0
:983438495_0,3.5,0.0,0.0
:983438495_1,3.5,0.0,0.0
:983438495_2,3.5,0.0,0.0
:983438495_3,3.5,0.0,0.0
:983438495_4,3.5,0.0,0.0
:983438495_5,3.5,0.0,0.0
:983438496_0,3.5,0.0,0.0
:983438496_1,3.5,0.0,0.0
:983438496_4,3.5,0.0,0.0
:983438497_0,3.5,0.0,0.0
:983438497_1,3.5,0.0,0.0
:983438498_0,3.5,0.0,0.0
:983438498_1,3.5,0.0,0.0
:983438499_0,3.5,0.0,0.0
:983438499_1,3.5,0.0,0.0
:983438500_0,3.5,0.0,0.0
:983438500_1,3.5,0.0,0.0
:983438501_0,3.5,0.0,0.0
:983438501_1,3.5,0.0,0.0
:983438502_0,3.5,0.0,0.0
:983438502_1,3.5,0.0,0.0
:983438503_0,3.5,0.0,0.0
:983438503_1,3.5,0.0,0.0
:983438503_2,3.5,0.0,0.0
:983438503_3,3.5,0.0,0.0
:983438504_0,3.5,0.0,0.0
:983438504_2,3.5,0.0,0.0
